objectid,artist_creator_collector,date_range,object_type,extent,age_group,inscription,archival_description,title,community_descriptions,current_location,archives_identifier,archives_uri,object_location,image_small,image_thumb,archives_iiif_manifest,archives_conditions_governing_use,archives_takedown_notice,archives_conditions_governing_access,geography,topic_soligar,topic_rites_and_ceremonies_solega,topic_forests,topic_landscape_western_ghats,topic_coffee_plantations,topic_manners_and_customs_solega,topic_savanna_ecology_india,topic_sacred_space,topic_shola_forests,topic_hunting_trophies_collection_and_preservation_shikar_india,family_name_1,family_name_2,bibfame_instances,topics
obj_73,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Bellagi Hills',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows landscape with hills and valley.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/d9c8fa0f-a812-4d02-bf9c-0b816fab8ca5/full/1361,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/d9c8fa0f-a812-4d02-bf9c-0b816fab8ca5/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/d9c8fa0f-a812-4d02-bf9c-0b816fab8ca5/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,,,,,Shola forests,,,,"Coleman, Leslie C.",Landscape--Western Ghats;Shola forests
obj_74,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,"Children, Middle aged and Elders",Coolies at Garstead',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.","Image show group of people including children, women and men.",,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/1de9426b-9ac8-4b1a-ab81-5810bd052b50/full/1374,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1de9426b-9ac8-4b1a-ab81-5810bd052b50/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1de9426b-9ac8-4b1a-ab81-5810bd052b50/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Soligar;Coffee plantations
obj_75,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows plants and hill top.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/89caea41-6682-41be-9bdf-85fa581e8938/full/1337,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/89caea41-6682-41be-9bdf-85fa581e8938/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/89caea41-6682-41be-9bdf-85fa581e8938/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,Shola forests,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Shola forests
obj_76,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Scenes from Garstead',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows hilltop in a distance.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/92d07ca1-6d13-4a7b-af29-a88eab8f7833/full/1758,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/92d07ca1-6d13-4a7b-af29-a88eab8f7833/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/92d07ca1-6d13-4a7b-af29-a88eab8f7833/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,Shola forests,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Shola forests
obj_77,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows two people standing in shade with hills in the background.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/5e50867e-eaf0-444b-accc-bb035223625a/full/1374,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/5e50867e-eaf0-444b-accc-bb035223625a/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/5e50867e-eaf0-444b-accc-bb035223625a/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,,,,,,,,,"Coleman, Leslie C.",
obj_78,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Looking in the pool near Machan',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Three people standing in a semi dried water hole.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/9154aa55-1d8b-43b4-b019-1632156d2764/full/1423,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9154aa55-1d8b-43b4-b019-1632156d2764/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9154aa55-1d8b-43b4-b019-1632156d2764/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,,,,,,,,,Coleman Family,"Coleman, Leslie C.",Forests
obj_79,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged,Carpenters',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows two people doing woodwork.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/490e3809-86b7-423f-9695-69ebc47186b0/full/1374,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/490e3809-86b7-423f-9695-69ebc47186b0/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/490e3809-86b7-423f-9695-69ebc47186b0/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,,Manners and customs--Solega,,,,,,,"Coleman, Leslie C.",Soligar;Manners and customs--Solega
obj_80,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,"C.W, mr & mrs Yove, PR.C'","Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows four people posing for a group photo.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/c1954977-ab0d-4729-87cd-980652533443/full/1597,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c1954977-ab0d-4729-87cd-980652533443/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c1954977-ab0d-4729-87cd-980652533443/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,,,,,,,,,Coleman Family,"Coleman, Leslie C.",Forests
obj_81,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Behind the bungelow',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image show steel containers.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/9085a5f2-1325-474f-9b85-37aedb6d1068/full/1460,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9085a5f2-1325-474f-9b85-37aedb6d1068/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/9085a5f2-1325-474f-9b85-37aedb6d1068/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,Forests,,Coffee plantations,Manners and customs--Solega,,,,,,,"Coleman, Leslie C.",Soligar;Forests;Coffee plantations;Manners and customs--Solega
obj_82,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,"On the farewell rock C. W. mr. Morris, PR.C, mr. Foley, mrs. Morris, mr. Yove'","Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows six people posing for a group photo with hills in the background.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/1f11e924-6741-4c3e-b1ad-03188d3c533a/full/2760,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1f11e924-6741-4c3e-b1ad-03188d3c533a/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1f11e924-6741-4c3e-b1ad-03188d3c533a/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,Coffee plantations,,,,,,Morris' Family,Coleman Family,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Coffee plantations
obj_83,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged and Elders,Sholagas on Farewell Rock',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows people with guns posing for a group photo.,Depicts adult members of the Solega community posing with arms. The photo was taken at Farewell Rock with the BR Hills in the backdrop.,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/12c00c54-d58a-4d72-9b90-ee7d700c3028/full/2760,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/12c00c54-d58a-4d72-9b90-ee7d700c3028/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/12c00c54-d58a-4d72-9b90-ee7d700c3028/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,Forests,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Soligar;Forests;Coffee plantations
obj_84,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,P.R.C drinking beer',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows a person drinking.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/01c5911e-4b03-4e7d-aa92-3b67e2e91784/full/2624,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/01c5911e-4b03-4e7d-aa92-3b67e2e91784/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/01c5911e-4b03-4e7d-aa92-3b67e2e91784/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,Coleman Family,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
